left,right,patch_corr
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_kotak (1).png,0.2664
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_kotak (2).jpg,0.0917
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_kotak (3).jpg,0.2676
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_salur (1).jpg,0.0667
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_salur (2).jpg,0.2032
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_salur (3).jpg,0.0335
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_salur (4).jpg,0.2329
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_tenun_ikat (1).jpg,0.2528
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_tenun_ikat (1).webp,0.2561
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_tenun_ikat (2).jpg,0.2315
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/kain_tenun_ikat (3).jpg,0.1765
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/polkadot1.jpg,0.2964
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/polkadot2.jpg,0.1097
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/polkadot3.jpg,0.1203
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/polos1.jpg,0.1647
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/polos2.jpg,0.0974
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/polos3.webp,0.3521
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/polos4.webp,0.3404
dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,uji_eksternal/non_batik/polos5.jpg,0.3042
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0024.jpg,0.1838
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0025.jpg,0.1776
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0027.jpg,0.1338
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0029.jpg,0.1217
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0033.jpg,0.1505
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0036.jpg,0.2372
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0037.jpg,0.1184
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/0038.jpg,0.1175
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/005.jpg,0.1325
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/007.jpg,0.1677
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/008.jpg,0.1355
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/SumateraBarat_Rumah_Minang/009.jpg,0.1598
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0010.jpg,0.1161
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0014.jpg,0.1268
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0015.jpg,0.1252
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0016.jpg,0.1176
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0018.jpg,0.1459
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0019.jpg,0.1259
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/002.jpg,0.1294
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0020.jpg,0.1172
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0021.jpg,0.1232
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0022.jpg,0.1629
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0024.jpg,0.1478
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,0.1254
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0026.jpg,0.1314
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0027.jpg,0.1521
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0029.jpg,0.1299
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/003.jpg,0.1159
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0030.jpg,0.1309
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0031.jpg,0.1213
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0032.jpg,0.1272
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0033.jpg,0.1546
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0035.jpg,0.1441
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0036.jpg,0.153
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0037.jpg,0.1236
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0039.jpg,0.125
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/004.jpg,0.1253
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/0040.jpg,0.159
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/005.jpg,0.1318
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/006.jpg,0.128
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Kawung/009.jpg,0.1102
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0010.jpg,0.1441
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0012.jpg,0.1238
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0016.jpg,0.1042
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0017.jpg,0.1376
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0018.jpg,0.1749
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0019.jpg,0.1136
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/002.jpg,0.1318
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0.1137
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0024.jpg,0.1603
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0025.jpg,0.1583
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0028.jpg,0.1341
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0029.jpg,0.1359
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/003.jpg,0.1372
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0030.jpg,0.1643
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0032.jpg,0.101
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0034.jpg,0.1169
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0036.jpg,0.1799
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0038.jpg,0.1675
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0039.jpg,0.123
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/004.jpg,0.092
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0.1461
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/005.jpg,0.145
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/006.jpg,0.1022
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/007.jpg,0.1186
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/008.jpg,0.1841
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/Yogyakarta_Parang/009.jpg,0.1065
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik pekalongan/pekalongan1.jpg,0.1185
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik pekalongan/pekalongan2.jpg,0.094
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik pekalongan/pekalongan3.jpg,0.1705
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik pekalongan/pekalongan4.jpg,0.1167
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik pekalongan/pekalongan5.jpg,0.1548
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik semarangan/semarangan1.jpg,0.0992
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik semarangan/semarangan2.jpg,0.2128
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik semarangan/semarangan3.jpg,0.1327
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik semarangan/semarangan4.jpg,0.2543
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik semarangan/semarangan5.jpg,0.1302
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik solo/solo1.png,0.095
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik solo/solo2.jpg,0.1179
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik solo/solo4.jpg,0.1144
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/batik/batik solo/solo5.jpg,0.1069
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (1).png,0.1038
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,0.1129
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (2).png,0.0952
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (3).png,0.0924
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (4).png,0.1204
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (5).png,0.0896
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (6).png,0.1063
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (7).png,0.0991
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (8).png,0.0913
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga (9).png,0.1264
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga1.jpg,0.1312
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga2.jpg,0.118
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/bunga_nonbatik/bunga3.webp,0.1315
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/garis/garis1 (1).jpg,0.1074
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/garis/garis1 (2).jpg,0.1292
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/garis/garis1 (3).jpg,0.3736
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/garis/garis1 (4).jpg,0.1373
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/garis/garis1 (5).jpg,0.0932
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/geometris/geometris (1).png,0.1179
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/geometris/geometris (10).png,0.1181
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/geometris/geometris (2).png,0.1333
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/geometris/geometris (3).png,0.0699
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/geometris/geometris (4).png,0.118
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/geometris/geometris (5).png,0.0984
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/geometris/geometris (6).png,0.1467
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/geometris/geometris (7).png,0.1137
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/geometris/geometris (8).png,0.1572
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/geometris/geometris (9).png,0.0981
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/kotak/kotak2.jpg,0.1182
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/kotak/kotak3.png,0.1374
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/kotak/kotak4.jpg,0.1386
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/kotak/kotak5.jpg,0.1929
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/modern/modern (1).png,0.1544
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/modern/modern (10).png,0.1743
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/modern/modern (2).png,0.1383
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/modern/modern (3).png,0.2472
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/modern/modern (4).png,0.1682
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/modern/modern (5).png,0.0974
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/modern/modern (6).png,0.1477
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/modern/modern (7).png,0.2081
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/modern/modern (8).png,0.1396
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/modern/modern (9).png,0.175
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polkadot/polkadot4.jpg,0.1329
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polkadot/polkadot5.jpg,0.111
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polos/polos (1).png,0.1246
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polos/polos (10).png,0.1247
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polos/polos (2).png,0.1155
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polos/polos (3).png,0.1445
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polos/polos (4).png,0.1241
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polos/polos (5).png,0.0916
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polos/polos (6).png,0.1235
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polos/polos (7).png,0.1156
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polos/polos (8).png,0.1239
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/polos/polos (9).png,0.117
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/tenun/tenun (1).png,0.1157
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/tenun/tenun (10).png,0.1309
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/tenun/tenun (2).png,0.1718
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/tenun/tenun (3).png,0.1291
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/tenun/tenun (4).png,0.1162
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/tenun/tenun (5).png,0.1095
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/tenun/tenun (6).png,0.1259
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/tenun/tenun (7).png,0.1176
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/tenun/tenun (8).png,0.1158
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,dataset_batik/non_batik/tenun/tenun (9).png,0.1183
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_betawi (1).jpg,0.1085
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_betawi (2).jpg,0.154
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_betawi (3).jpg,0.0841
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_betawi (4).jpg,0.1164
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_betawi (5).jpg,0.1696
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_kalimantan_dayak (1).jpg,0.1114
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_kalimantan_dayak (2).jpg,0.1285
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_kalimantan_dayak (3).jpg,0.1425
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_kalimantan_dayak (4).jpg,0.1338
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_kalimantan_dayak (5).jpg,0.0987
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_kawung (2).jpg,0.1285
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_kawung (4).jpg,0.1185
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_kawung (5).jpg,0.1001
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_kawung.jpg,0.0895
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_kawung.png,0.1204
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_megamendung (1).jpg,0.1293
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_megamendung (1).webp,0.1059
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_megamendung (2).jpg,0.1513
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_megamendung (4).jpg,0.0968
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_megamendung (5).jpg,0.2553
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_parang (2).jpg,0.1186
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_parang (3).jpg,0.132
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_parang (4).jpg,0.0895
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_parang (5).jpg,0.1186
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_parang.jpg,0.1271
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_sogan (1).jpg,0.1115
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_sogan (2).jpg,0.1266
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_sogan (3).jpg,0.1352
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_sogan (4).jpg,0.1034
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/batik/batik_sogan (5).jpg,0.1329
dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,uji_eksternal/non_batik/flanel_kotak (1).jpg,0.1642
